index,Unnamed: 0,Date,User,Tweet,Cleaned_Tweet,Language,Sentiment,radio,blog,festival
19903,19903,2013-07-12 16:04:43+00:00,TarasDolceVita,#People... the Girls at @UmbriaJazz_OFC part 2 http://t.co/tTI1i2O3Sw #streetstyle #UJ13,People Girls UmbriaJazzOFC part 2 httptcotTI1i2O3Sw streetstyle UJ13,English,Neutral,-,-,-
19904,19904,2013-07-12 16:03:45+00:00,armgra,#Soundcheck #VSOP @herbiehancock &amp; @ChickCorea #live at @UmbriaJazz_OFC @ Stadio di Santa Giuliana http://t.co/U7JNNuYpOr,Soundcheck VSOP herbiehancock amp ChickCorea live at UmbriaJazzOFC  Stadio Santa Giuliana httptcoU7JNNuYpOr,English,Neutral,-,-,-
19905,19905,2013-07-12 16:03:04+00:00,TarasDolceVita,#People... the Girls at @UmbriaJazz_OFC  part 1 http://t.co/PBiErETdD0 #UJ13 #streetstyle,People Girls UmbriaJazzOFC part 1 httptcoPBiErETdD0 UJ13 streetstyle,English,Neutral,-,-,-
19909,19909,2013-07-12 13:58:37+00:00,Perugia24h,"@UmbriaJazz, l'esclusiva mondiale di @HerbieHancock &amp; @ChickCorea #perugia #herbiehancock #chickcorea #umbria #musica http://t.co/oUAikxigOp",UmbriaJazz lesclusiva mondiale HerbieHancock amp ChickCorea perugia herbiehancock chickcorea umbria musica httptcooUAikxigOp,English,Neutral,-,-,-
19914,19914,2013-07-12 12:41:52+00:00,kjromana,Cultural short trip for the weekend: #UmbriaJazz &amp; #spoleto #festevialdei2mondi.For nature lovers:go to #castellucciodinorcia! breathtaking!,Cultural short trip weekend UmbriaJazz amp spoleto festevialdei2mondiFor nature loversgo castellucciodinorcia breathtaking,English,Positive,-,-,-
19928,19928,2013-07-12 09:13:22+00:00,addykay88,My hands are the smoothest and my voice the hoarsest they have ever been for @UmbriaJazz_OFC applauding.,My hands smoothest voice hoarsest ever UmbriaJazzOFC applauding,English,Positive,-,-,-
19931,19931,2013-07-12 08:39:15+00:00,UmbriaJazz_OFC,"#UJ13 @realdjralf #DEEZERDJNIGHT stasera dalle 23.30 in P.zza IV Novembre Perugia!!!
http://t.co/u0Xvf8ByTv",UJ13 realdjralf DEEZERDJNIGHT stasera 2330 Pzza IV Novembre Perugia httptcou0Xvf8ByTv,English,Neutral,-,-,-
19932,19932,2013-07-12 08:25:35+00:00,tweetaliano,"#Umbriajazz: ""Perugia"" #sidice ""Parugiaaa!"", you can trust @RockinDopsieJr http://t.co/BOjCYRMh21 - Need more #Italian? Ask @tweetaliano! ;)",Umbriajazz Perugia sidice Parugiaaa trust RockinDopsieJr httptcoBOjCYRMh21  Need Italian Ask tweetaliano ,English,Positive,-,-,-
19936,19936,2013-07-12 08:03:47+00:00,chocohotel,another day at #umbriajazz #uj13 tonight Herbie Hancock and Chick Corea at Santa Giuliana Main stage http://t.co/GPi8PloUOy,another day umbriajazz uj13 tonight Herbie Hancock Chick Corea Santa Giuliana Main stage httptcoGPi8PloUOy,English,Neutral,-,-,-
19937,19937,2013-07-12 08:03:08+00:00,Hotelgio,another day at #umbriajazz #uj13 tonight Herbie Hancock and Chick Corea at Santa Giuliana Main stage http://t.co/LdWemCAjnR,another day umbriajazz uj13 tonight Herbie Hancock Chick Corea Santa Giuliana Main stage httptcoLdWemCAjnR,English,Neutral,-,-,-
19939,19939,2013-07-12 07:26:47+00:00,missb2388,Walking around the umbriajazz_official with love @andreaprophoto 💕 http://t.co/M1u7qTLrZ3,Walking around umbriajazzofficial love andreaprophoto  httptcoM1u7qTLrZ3,English,Positive,-,-,-
19940,19940,2013-07-12 07:19:57+00:00,ibrahimosmani,"buon venerdi! omaggio #umbriajazz 
Wynton Marsalis duet with Wycliffe Gordon - Umbria Jazz 1993:  http://t.co/gEMrSGDuEj via @wyntonmarsalis",buon venerdi omaggio umbriajazz Wynton Marsalis duet with Wycliffe Gordon  Umbria Jazz 1993 httptcogEMrSGDuEj via wyntonmarsalis,English,Neutral,-,-,-
19942,19942,2013-07-12 07:00:51+00:00,ItalianTalks,Wander around Perugia - Capital City in Umbria http://t.co/YTbT7oGspy Happening Now Umbria Jazz Festival http://t.co/XsLnkFyRWf #UmbriaJazz,Wander around Perugia  Capital City Umbria httptcoYTbT7oGspy Happening Now Umbria Jazz Festival httptcoXsLnkFyRWf UmbriaJazz,English,Positive,-,-,httptcoytbt7ogspy happening now umbria jazz httptcoxslnkfyrwf umbriajazz
19944,19944,2013-07-12 00:18:03+00:00,pascalleboeuf,@KingPony performing at @UmbriaJazz_OFC #UJ13 @pascalleboeuf @lboykins oledirtybas @leonboykins… http://t.co/nkBegcmctx,KingPony performing UmbriaJazzOFC UJ13 pascalleboeuf lboykins oledirtybas leonboykins httptconkBegcmctx,English,Neutral,-,-,-
19945,19945,2013-07-11 23:51:51+00:00,armgra,Dan Nimmer of @jalcnyc swingin w/t @WyntonMarsalis at @UmbriaJazz_OFC with @Fazioli_Pianos #uj13  http://t.co/QZGh3B1MUV,Dan Nimmer jalcnyc swingin wt WyntonMarsalis UmbriaJazzOFC FazioliPianos uj13 httptcoQZGh3B1MUV,English,Neutral,-,-,-
19949,19949,2013-07-11 22:12:07+00:00,comejuary,Happy Anniversary Umbriajazz  @wyntonmarsalis Priceless #UJ13 http://t.co/YNN2mWTl9v,Happy Anniversary Umbriajazz wyntonmarsalis Priceless UJ13 httptcoYNN2mWTl9v,English,Positive,-,-,-
19950,19950,2013-07-11 22:10:16+00:00,fabiodeda,"What a Night! @wyntonmarsalis at @UmbriaJazz_OFC #UJ13 @JansingCo 
#AccadeInUmbria http://t.co/g9cwZYIzsr",What Night wyntonmarsalis UmbriaJazzOFC UJ13 JansingCo AccadeInUmbria httptcog9cwZYIzsr,English,Neutral,-,-,-
19952,19952,2013-07-11 21:24:39+00:00,Reference_IT,@jalcnyc is here! Fabulous Sound at @UmbriaJazz_OFC at #ArenaSantaGiuliana #UJ13 http://t.co/zdwhu750jV,jalcnyc here Fabulous Sound UmbriaJazzOFC ArenaSantaGiuliana UJ13 httptcozdwhu750jV,English,Positive,-,-,-
19963,19963,2013-07-11 19:35:21+00:00,armgra,“@wyntonmarsalis: Sound check now at @UmbriaJazz_OFC with @jalcnyc orchestra and @cecilesalvant http://t.co/m18gSwY3Li” perfect sound #uj13,wyntonmarsalis Sound check UmbriaJazzOFC jalcnyc orchestra cecilesalvant httptcom18gSwY3Li perfect sound uj13,English,Positive,-,-,-
19964,19964,2013-07-11 19:33:02+00:00,Reference_IT,@wyntonmarsalis: Sound check now at @UmbriaJazz_OFC with @jalcnyc orchestra and @cecilesalvant http://t.co/95ICXbt4jj wonderful sound really,wyntonmarsalis Sound check UmbriaJazzOFC jalcnyc orchestra cecilesalvant httptco95ICXbt4jj wonderful sound really,English,Positive,-,-,-
19965,19965,2013-07-11 19:13:57+00:00,nora_germain,Would do almost anything to see @wyntonmarsalis tonight at @UmbriaJazz_OFC...,Would almost anything see wyntonmarsalis tonight UmbriaJazzOFC,English,Neutral,-,-,-
19966,19966,2013-07-11 19:12:00+00:00,jazzdotorg,"Hey, Italy! Be sure to check out @wyntonmarsalis tonight at @UmbriaJazz_OFC http://t.co/vmPA5RLSrM",Hey Italy Be sure check wyntonmarsalis tonight UmbriaJazzOFC httptcovmPA5RLSrM,English,Positive,-,-,-
19969,19969,2013-07-11 18:45:48+00:00,wyntonmarsalis,Sound check now at @UmbriaJazz_OFC with @jalcnyc orchestra and @cecilesalvant http://t.co/wu2DknycOE,Sound check UmbriaJazzOFC jalcnyc orchestra cecilesalvant httptcowu2DknycOE,English,Neutral,-,-,-
19985,19985,2013-07-11 16:53:57+00:00,UmbriaJazz_OFC,#UJ13 Special t-shirt per la #DeezerDjNight con @realdjralf limited edition!!! http://t.co/nujJYlVXx6,UJ13 Special tshirt per la DeezerDjNight con realdjralf limited edition httptconujJYlVXx6,English,Positive,-,-,-
19986,19986,2013-07-11 16:41:56+00:00,UmbriaJazz_OFC,"#UJ13 Dee Dee Bridgewater e @SimonaMolinari fanno sognare con musica di classe
http://t.co/hMeQHVUzye",UJ13 Dee Dee Bridgewater SimonaMolinari sognare musica classe httptcohMeQHVUzye,English,Neutral,-,-,-
19991,19991,2013-07-11 15:26:52+00:00,mat_tacconi,Yesterday @ddbprods made my Dad very proud during @UmbriaJazz_OFC by appreciating a paint of him portraying Miriam Makeba. Nice story.,Yesterday ddbprods made Dad proud UmbriaJazzOFC appreciating paint portraying Miriam Makeba Nice story,English,Positive,-,-,-
19992,19992,2013-07-11 15:22:35+00:00,CMecchinsi,@bmarsalis @JustTimeMusic Just got the tickets. 20yrs listening at nd now cant wait for saturday live @UmbriaJazz_OFC http://t.co/Tej0nkR2nR,bmarsalis JustTimeMusic Just got tickets 20yrs listening nd cant wait saturday live UmbriaJazzOFC httptcoTej0nkR2nR,English,Neutral,-,-,-
19997,19997,2013-07-11 14:22:07+00:00,wyntonmarsalis,Check out this video of @WycliffeGordon and me playing duet from our hotel rooms at @UmbriaJazz_OFC 1993 http://t.co/U40vaUxBsP,Check video WycliffeGordon playing duet hotel rooms UmbriaJazzOFC 1993 httptcoU40vaUxBsP,English,Positive,-,-,-
19999,19999,2013-07-11 13:59:22+00:00,mobi44,@wyntonmarsalis @Joshua_Redman @UmbriaJazz_OFC  SSSIII,wyntonmarsalis JoshuaRedman UmbriaJazzOFC SSSIII,English,Neutral,-,-,-
20000,20000,2013-07-11 13:50:24+00:00,williamsvanessa,"#following @umbriajazz_ofc Great memories of lovely #Terni , Gospel and Soul 1 and 2. ...and the chocolate...: )",following umbriajazzofc Great memories lovely Terni  Gospel Soul 1 2 and chocolate ,English,Positive,-,-,-
20002,20002,2013-07-11 13:45:12+00:00,UmbriaJazz_OFC,"Stasera Teatro Morlacchi 'round midnight The Cookers
http://t.co/JQzkg40RKL",Stasera Teatro Morlacchi round midnight The Cookers httptcoJQzkg40RKL,English,Neutral,-,-,-
20003,20003,2013-07-11 13:41:21+00:00,MarsalisMusic,the @bmarsalis 4tet has a couple days off before heading to Perugia for @UmbriaJazz_OFC and then to Rotterdam for @northseajazz !,bmarsalis 4tet couple days heading Perugia UmbriaJazzOFC Rotterdam northseajazz ,English,Neutral,-,-,-
20008,20008,2013-07-11 12:42:43+00:00,allanharris,News from @UmbriaJazz_OFC http://t.co/9u5KMoxthm,News UmbriaJazzOFC httptco9u5KMoxthm,English,Neutral,-,-,-
20011,20011,2013-07-11 12:00:51+00:00,ItalianTalks,Wander around Perugia - Capital City in Umbria http://t.co/YTbT7oGspy Happening Now Umbria Jazz Festival http://t.co/XsLnkFyRWf #UmbriaJazz,Wander around Perugia  Capital City Umbria httptcoYTbT7oGspy Happening Now Umbria Jazz Festival httptcoXsLnkFyRWf UmbriaJazz,English,Positive,-,-,httptcoytbt7ogspy happening now umbria jazz httptcoxslnkfyrwf umbriajazz
20012,20012,2013-07-11 11:33:12+00:00,marcociofetta,#UmbriaJazz #JohnLegend concert #pictures http://t.co/wViN56fbAr,UmbriaJazz JohnLegend concert pictures httptcowViN56fbAr,English,Neutral,-,-,-
20013,20013,2013-07-11 11:18:33+00:00,stevesmithdrums,Back to Italy today to continue The Trio Project tour with Hiromi &amp; Anthony Jackson. Next gig #UmbriaJazz! http://t.co/GMv5VK6WlU,Back Italy today continue The Trio Project tour Hiromi amp Anthony Jackson Next gig UmbriaJazz httptcoGMv5VK6WlU,English,Neutral,-,-,-
20021,20021,2013-07-11 10:03:15+00:00,Reference_IT,“@wyntonmarsalis: Tomorrow I will be in Perugia. Check out my duet with @Joshua_Redman at @UmbriaJazz_OFC 1994 http://t.co/oAVxkgrXZC” #uj13,wyntonmarsalis Tomorrow I Perugia Check duet JoshuaRedman UmbriaJazzOFC 1994 httptcooAVxkgrXZC uj13,English,Neutral,-,-,-
20041,20041,2013-07-11 00:54:03+00:00,vieffertje,Tonight Dee Dee Bridgewater &amp; Ramsey Lewis were amazing!! #umbriajazz http://t.co/7Glc9N6111,Tonight Dee Dee Bridgewater amp Ramsey Lewis were amazing umbriajazz httptco7Glc9N6111,English,Positive,-,-,-
20044,20044,2013-07-10 21:49:22+00:00,wyntonmarsalis,Tomorrow I will be in Perugia. Check out my duet with @Joshua_Redman at @UmbriaJazz_OFC 1994 http://t.co/71tEDciXzJ,Tomorrow I Perugia Check duet JoshuaRedman UmbriaJazzOFC 1994 httptco71tEDciXzJ,English,Neutral,-,-,-
20057,20057,2013-07-10 20:10:29+00:00,rachael_lavelle,In attesa la signora Dee  Dee Bridgewater #madaiii #umbriajazz http://t.co/IGBInCkJSe,In attesa signora Dee Dee Bridgewater madaiii umbriajazz httptcoIGBInCkJSe,English,Neutral,-,-,-
20059,20059,2013-07-10 20:05:38+00:00,enricodeluca,Have a Jazzy Night. #UmbriaJazz (at @ZTLPerugia) http://t.co/UvuQPwPbb3,Have Jazzy Night UmbriaJazz at ZTLPerugia httptcoUvuQPwPbb3,English,Neutral,-,-,-
20062,20062,2013-07-10 19:19:47+00:00,ItalianTalks,"Wander around Perugia - Capital City in Umbria http://t.co/YTbT7oGspy
Happening Now Umbria Jazz Festival http://t.co/XsLnkFyRWf #UmbriaJazz",Wander around Perugia  Capital City Umbria httptcoYTbT7oGspy Happening Now Umbria Jazz Festival httptcoXsLnkFyRWf UmbriaJazz,English,Positive,-,-,httptcoytbt7ogspy happening now umbria jazz httptcoxslnkfyrwf umbriajazz
20074,20074,2013-07-10 16:34:03+00:00,UmbriaJazz_OFC,"@DeezerItalia DJ night @realdjralf ""RHYTHM, HARMONY AND REPETITION OF FORM"" 12 luglio ore 23,30 #UJ13 http://t.co/hDlMC6Kpxq",DeezerItalia DJ night realdjralf RHYTHM HARMONY AND REPETITION OF FORM 12 luglio ore 2330 UJ13 httptcohDlMC6Kpxq,English,Positive,-,-,-
20098,20098,2013-07-10 10:31:49+00:00,MartinaHolly,#UmbriaJazz #friends #perugia perfectsummernights http://t.co/e66wguFZTH,UmbriaJazz friends perugia perfectsummernights httptcoe66wguFZTH,English,Positive,-,-,-
20116,20116,2013-07-10 07:48:22+00:00,chocohotel,"@ItalianTalks great concerts, even free outdoor! come and see! http://t.co/GPi8PloUOy #umbriajazz #uj13",ItalianTalks great concerts even free outdoor come see httptcoGPi8PloUOy umbriajazz uj13,English,Positive,-,-,-
20120,20120,2013-07-10 07:11:56+00:00,fontanarofarm,#umbriajazz - @fontanarofarm guests we have 4 VIP  ticket for the night. HURRY UP!,umbriajazz  fontanarofarm guests 4 VIP ticket night HURRY UP,English,Positive,-,-,-
20121,20121,2013-07-10 07:10:46+00:00,ItalianTalks,"Wander around Perugia - Capital City in Umbria http://t.co/YTbT7oGspy
Happening Now Umbria Jazz Festival http://t.co/XsLnkFyRWf #UmbriaJazz",Wander around Perugia  Capital City Umbria httptcoYTbT7oGspy Happening Now Umbria Jazz Festival httptcoXsLnkFyRWf UmbriaJazz,English,Positive,-,-,httptcoytbt7ogspy happening now umbria jazz httptcoxslnkfyrwf umbriajazz
20122,20122,2013-07-10 04:49:22+00:00,johnwoodyruss,@VCiccarello @UmbriaJazz_OFC what happened at the concert to make him wanna pull out?,VCiccarello UmbriaJazzOFC happened concert make wanna pull out,English,Neutral,-,-,-
20123,20123,2013-07-10 00:17:27+00:00,ItalianTalks,"Wander around Perugia - Capital City in Umbria http://t.co/YTbT7oGspy
Happening Now Umbria Jazz Festival http://t.co/XsLnkFyRWf #UmbriaJazz",Wander around Perugia  Capital City Umbria httptcoYTbT7oGspy Happening Now Umbria Jazz Festival httptcoXsLnkFyRWf UmbriaJazz,English,Positive,-,-,httptcoytbt7ogspy happening now umbria jazz httptcoxslnkfyrwf umbriajazz
20132,20132,2013-07-09 22:40:56+00:00,AwaLy,"@elisabettaserio @LakeciaB @Pino_Daniele We had a looot of fun, happy 40th @UmbriaJazz_OFC festival! Gooood Night! http://t.co/eoS7wxErTo",elisabettaserio LakeciaB PinoDaniele We looot fun happy 40th UmbriaJazzOFC festival Gooood Night httptcoeoS7wxErTo,English,Positive,-,-,looot fun happy 40th umbriajazzofc gooood night httptcoeos7wxerto
20148,20148,2013-07-09 20:04:57+00:00,Bethany_Bassett,Five years old and already knows how to rock out. #funkoff at #umbriajazz @ Umbria Jazz http://t.co/XC6m8mUjLS,Five years old already knows rock out funkoff umbriajazz  Umbria Jazz httptcoXC6m8mUjLS,English,Neutral,-,-,-
20159,20159,2013-07-09 16:20:45+00:00,fashion_onair,@CrucianiC celebrates 40 years of @UmbriaJazz_OFC with macrame lace bracelet black &amp; yellow #UJ logo  Italian excellences,CrucianiC celebrates 40 years UmbriaJazzOFC macrame lace bracelet black amp yellow UJ logo Italian excellences,English,Positive,-,-,-
20160,20160,2013-07-09 15:37:58+00:00,UmbriaJazz_OFC,#UJ13 Special shirt per la @DeezerItalia DJ Night con Ralf il 12 luglio http://t.co/nujJYlVXx6 http://t.co/VZ4SR5hYtQ,UJ13 Special shirt DeezerItalia DJ Night Ralf 12 luglio httptconujJYlVXx6 httptcoVZ4SR5hYtQ,English,Positive,-,-,-
20161,20161,2013-07-09 15:37:26+00:00,Reference_IT,UmbriaJazz 2013 Arena Santa Giuliana: Toni Soddu &amp; Jochen Sommer (interviews): http://t.co/61m60U389j tramite @YouTube,UmbriaJazz 2013 Arena Santa Giuliana Toni Soddu amp Jochen Sommer interviews httptco61m60U389j tramite YouTube,English,Neutral,-,-,-
20162,20162,2013-07-09 15:15:41+00:00,AwaLy,"Perugian rooftops, arena Santa Giuliana playing here tonight with @Pino_Daniele  for the @UmbriaJazz_OFC festival! http://t.co/Uq3991cXJ7",Perugian rooftops arena Santa Giuliana playing tonight PinoDaniele UmbriaJazzOFC festival httptcoUq3991cXJ7,English,Positive,-,-,giuliana playing tonight pinodaniele umbriajazzofc httptcouq3991cxj7
20169,20169,2013-07-09 14:13:44+00:00,JazzDanielsBlog,‎#SoundCheck ‎#GabrieleMirabassi ‎#EdmarCastaneda ‎#TeatroMorlacchi ‎#UmbriaJazz D&amp;D http://t.co/7PjcqaFWWh,SoundCheck GabrieleMirabassi EdmarCastaneda TeatroMorlacchi UmbriaJazz DampD httptco7PjcqaFWWh,English,Neutral,-,-,-
20172,20172,2013-07-09 13:08:15+00:00,SigrunER,"@JohnnyAngel41 Hi sweetie &amp; a big BUON GIORNO from Italy,off to Perugia #UmbriaJazz soon for DeeDee Bridgewater-Ramsey Lewis concert :-D xxx",JohnnyAngel41 Hi sweetie amp big BUON GIORNO Italyoff Perugia UmbriaJazz soon DeeDee BridgewaterRamsey Lewis concert D xxx,English,Positive,-,-,-
20175,20175,2013-07-09 12:10:34+00:00,addykay88,"@UmbriaJazz_OFC spotting: John Legend, once on the street, once at the show. #IDontWannaBrag",UmbriaJazzOFC spotting John Legend street show IDontWannaBrag,English,Neutral,-,-,-
20176,20176,2013-07-09 11:50:25+00:00,RedFireMusic,Here is @I_GregoryPorter's Liquid Spirit video @jamiecullumfans @southportwkndr @UmbriaJazz_OFC @NorthSeaJazzCLB http://t.co/Y4P3i3i66N,Here IGregoryPorters Liquid Spirit video jamiecullumfans southportwkndr UmbriaJazzOFC NorthSeaJazzCLB httptcoY4P3i3i66N,English,Positive,-,-,-
20181,20181,2013-07-09 10:55:48+00:00,CrucianiC,Wear the #music bracelet and live the #jazz spirit everyday! Enjoy @UmbriaJazz_OFC http://t.co/77jgDe8PDc,Wear music bracelet live jazz spirit everyday Enjoy UmbriaJazzOFC httptco77jgDe8PDc,English,Positive,-,-,-
20191,20191,2013-07-09 10:10:53+00:00,Lorfede,"#UJ13 John Legend porta a #Umbria Jazz il suo ""soul"" caldo e seducente http://t.co/1IHdraPhM8  http://t.co/7f22ztC7rd @UmbriaJazz_OFC",UJ13 John Legend porta Umbria Jazz soul caldo seducente httptco1IHdraPhM8 httptco7f22ztC7rd UmbriaJazzOFC,English,Neutral,-,-,-
20194,20194,2013-07-09 09:24:37+00:00,chocohotel,@Urnycgrl @johnlegend chocolate in Perugia is tasty :) try our hotel..entirely dedicate to chocolate ;) #uj13 #umbriajazz,Urnycgrl johnlegend chocolate Perugia tasty  try hotelentirely dedicate chocolate  uj13 umbriajazz,English,Neutral,-,-,-
20195,20195,2013-07-09 09:18:17+00:00,Hotelgio,"@johnlegend John, it was such a great concert! Thank you! #umbriajazz #uj13",johnlegend John great concert Thank you umbriajazz uj13,English,Positive,-,-,-
20196,20196,2013-07-09 09:17:08+00:00,Hotelgio,"@nihalmehta @johnlegend near Assisi, in the centre of Italy! it's worth a visit! :) #uj13 #umbriajazz",nihalmehta johnlegend near Assisi centre Italy worth visit  uj13 umbriajazz,English,Positive,-,-,-
20210,20210,2013-07-09 07:26:50+00:00,armgra,Great Music at @UmbriaJazz_OFC. Thanks @johnlegend! #uj13 http://t.co/NFnlhYCykH,Great Music UmbriaJazzOFC Thanks johnlegend uj13 httptcoNFnlhYCykH,English,Positive,-,-,-
20222,20222,2013-07-08 22:36:31+00:00,Patroyale,Umbriajazz Meets Soul Legendary performance at #uj13 @johnlegend @umbriajazz_ofc http://t.co/Hf8RFkSBg5,Umbriajazz Meets Soul Legendary performance uj13 johnlegend umbriajazzofc httptcoHf8RFkSBg5,English,Neutral,-,-,-
20223,20223,2013-07-08 22:24:29+00:00,allanharris,@johnlegend rocked the house 2nite @UmbriaJazz_OFC http://t.co/WnAyeyHcnx,johnlegend rocked house 2nite UmbriaJazzOFC httptcoWnAyeyHcnx,English,Neutral,-,-,-
20230,20230,2013-07-08 21:04:57+00:00,djshablo,ready 2 go right now #umbriajazz https://t.co/VNksSv0FMV,ready 2 go right now umbriajazz httpstcoVNksSv0FMV,English,Positive,-,-,-
20234,20234,2013-07-08 20:36:52+00:00,Sweeter66,@UmbriaJazz_OFC back stage...#UJ13 http://t.co/8SyAKlpbGI,UmbriaJazzOFC back stageUJ13 httptco8SyAKlpbGI,English,Neutral,-,-,-
20237,20237,2013-07-08 20:28:41+00:00,marianodivaio,A great #jhonlegend tonight at the umbriajazz_official 😄✌✨ @ umbria Jazz http://t.co/veFtLtJdyK,A great jhonlegend tonight umbriajazzofficial   umbria Jazz httptcoveFtLtJdyK,English,Positive,-,-,-
20240,20240,2013-07-08 20:17:26+00:00,bru291,Hearing @johnlegend from the window of my house in Perugia...so suggestive! #umbriajazz @GRYNDHOUSZ,Hearing johnlegend window house Perugiaso suggestive umbriajazz GRYNDHOUSZ,English,Neutral,-,-,-
20241,20241,2013-07-08 20:16:12+00:00,LImpiccione,@johnlegend Wake Up Everybody @UmbriaJazz_OFC,johnlegend Wake Up Everybody UmbriaJazzOFC,English,Neutral,-,-,-
20244,20244,2013-07-08 19:57:08+00:00,JazzDanielsBlog,#JohnLegend #UmbriaJazz #ArenaSantaGiuliana Solo al piano Dancin' in the dark,JohnLegend UmbriaJazz ArenaSantaGiuliana Solo piano Dancin the dark,English,Neutral,-,-,-
20246,20246,2013-07-08 19:48:59+00:00,LImpiccione,@johnlegend @UmbriaJazz_OFC booom!!  #UJ13 http://t.co/b1ROm6zWH1,johnlegend UmbriaJazzOFC booom UJ13 httptcob1ROm6zWH1,English,Neutral,-,-,-
20268,20268,2013-07-08 18:54:34+00:00,SigrunER,One more lovely night at sea &amp; then heading to shore to get ready for #UmbriaJazz in Perugia tomorrow evening...these are good days... :-),One lovely night sea amp heading shore get ready UmbriaJazz Perugia tomorrow eveningthese good days ,English,Positive,-,-,-
20275,20275,2013-07-08 18:02:19+00:00,MillerOneGuitar,umbriajazz_official #uj13 #instaitalia #umbriajazz #weather #instaweather #instaweatherpro  #sky… http://t.co/cq5R5tgsp4,umbriajazzofficial uj13 instaitalia umbriajazz weather instaweather instaweatherpro sky httptcocq5R5tgsp4,English,Neutral,-,-,-
20291,20291,2013-07-08 16:27:49+00:00,Reference_IT,Ho aggiunto un video a una playlist di @YouTube: http://t.co/yFhARCGO5x UmbriaJazz 2013 - load-in &amp; setup Tuck &amp; Patti,Ho aggiunto video playlist YouTube httptcoyFhARCGO5x UmbriaJazz 2013  loadin amp setup Tuck amp Patti,English,Neutral,-,-,-
20294,20294,2013-07-08 16:16:42+00:00,UmbriaJazz_OFC,@funkoff_2000 tutti i giorni a #UJ13!!! http://t.co/dMzqgBKx0S,funkoff2000 giorni UJ13 httptcodMzqgBKx0S,English,Neutral,-,-,-
20301,20301,2013-07-08 14:07:00+00:00,tweetaliano,"In the week days #UmbriaJazz is a little slower: enjoy #Perugia, take your time &amp; practice #Italian. Have a question? just aks @tweetaliano!",In week days UmbriaJazz little slower enjoy Perugia take time amp practice Italian Have question aks tweetaliano,English,Positive,-,-,-
20305,20305,2013-07-08 13:35:28+00:00,RelaisFattoria,#UmbriaJazz Festival continues until July 14th ...what are you waiting for? Book a stay at the Relais! #SpecialOffers for twitter followers!,UmbriaJazz Festival continues July 14th what waiting for Book stay Relais SpecialOffers twitter followers,English,Positive,-,-,umbriajazz stay relais specialoffers twitter followers
20306,20306,2013-07-08 13:25:04+00:00,CaffeMorlacchi,"#ZEROCALL•LOGOS by #ItaloItalians Launch Party: Friday 12 July @ Caffè #Morlacchi at 7pm, During #umbriaJazz Festival.",ZEROCALLLOGOS ItaloItalians Launch Party Friday 12 July  Caff Morlacchi 7pm During umbriaJazz Festival,English,Positive,-,-,caff morlacchi 7pm during umbriajazz 
20312,20312,2013-07-08 11:36:01+00:00,piepes,"#ZEROCALL•LOGOS by #ItaloItalians Lauch Party: Friday 12 July @ Caffè #Morlacchi at 7pm, During #umbriaJazz Festival.",ZEROCALLLOGOS ItaloItalians Lauch Party Friday 12 July  Caff Morlacchi 7pm During umbriaJazz Festival,English,Positive,-,-,caff morlacchi 7pm during umbriajazz 
20313,20313,2013-07-08 11:16:33+00:00,thefashionglobe,Planning a getaway in coming days? We propose u to visit Umbria &amp; enjoy @UmbriaJazz_OFC taking place until 14 July http://t.co/nrHuSKR1ix,Planning getaway coming days We propose u visit Umbria amp enjoy UmbriaJazzOFC taking place 14 July httptconrHuSKR1ix,English,Positive,-,-,-
20314,20314,2013-07-08 11:16:32+00:00,EliDeheza,Planning a getaway in coming days? We propose u to visit Umbria &amp; enjoy @UmbriaJazz_OFC taking place until 14 July http://t.co/kER1NtvjkN,Planning getaway coming days We propose u visit Umbria amp enjoy UmbriaJazzOFC taking place 14 July httptcokER1NtvjkN,English,Positive,-,-,-
20316,20316,2013-07-08 10:45:05+00:00,TarasDolceVita,Have you ever been to the @UmbriaJazz_OFC festival in #italy? Just take a look at these photos &amp; you're hooked! #UJ13 http://t.co/nTcYqbZSct,Have ever UmbriaJazzOFC festival italy Just take look photos amp hooked UJ13 httptconTcYqbZSct,English,Positive,-,-,have ever umbriajazzofc photos amp hooked uj13 httptcontcyqbzsct
20326,20326,2013-07-08 09:05:36+00:00,UmbriaJazz_OFC,#UJ13 Special shirt per la @DeezerItalia DJ Night con Ralf il 12 luglio http://t.co/nujJYlVXx6 http://t.co/VZ4SR5hYtQ,UJ13 Special shirt DeezerItalia DJ Night Ralf 12 luglio httptconujJYlVXx6 httptcoVZ4SR5hYtQ,English,Positive,-,-,-
20334,20334,2013-07-08 07:42:10+00:00,fabiocappellik,"I capricci e il genio di Keith #Jarret. Il suo concerto a @umbriajazz_ofc  @rainews24
http://t.co/svGt6ovDet via @sharethis",I capricci genio Keith Jarret Il concerto umbriajazzofc rainews24 httptcosvGt6ovDet via sharethis,English,Neutral,-,-,-
20345,20345,2013-07-07 23:45:19+00:00,CCKKI,"Keith #Jarrett Piano Solo - #UmbriaJazz, Perugia (1974):  http://t.co/7bl7ewnQiJ via @youtube",Keith Jarrett Piano Solo  UmbriaJazz Perugia 1974 httptco7bl7ewnQiJ via youtube,English,Neutral,-,-,-
